weight logl tau alpha beta logZsun
3.366648700565306044e-302 -5.098507812500000000e+03 8.946357743606482060e+00 8.438434378360620158e+00 2.193307546908698313e+01 -4.936938889581465872e-02
3.427715367474546414e-302 -5.098487304687500000e+03 1.131632390305517433e+01 2.267527745821353236e+01 7.096705851374350971e+01 2.242782994572127819e-01
6.059503978874071112e-302 -5.097915039062500000e+03 9.969266524856980283e+00 1.173605694531607213e+01 5.507778336943053432e+01 2.308178600372734479e-02
7.069816895255726942e-302 -5.097758300781250000e+03 1.077221487236605846e+01 1.898632364057973376e+01 3.038624157508480721e+02 -1.432120967529453281e-01
7.477486343469159479e-302 -5.097699707031250000e+03 8.789646455290446525e+00 8.295400716216782655e+00 1.988998153346688724e+01 -1.314476126513177690e-01
7.572337150835749205e-302 -5.097684570312500000e+03 1.099247642382650270e+01 1.789385615535868723e+01 3.864645118813032099e+01 2.268351810833633131e-01
9.066509049909732454e-302 -5.097501953125000000e+03 1.239470160186035130e+01 2.345198536942593037e+01 1.064412515425745553e+00 -2.329868827292940203e-01
1.834900199746036240e-301 -5.096794433593750000e+03 9.721319767701734449e+00 1.147340561936830206e+01 9.200111468980874463e+01 -1.423334042511972264e-01
3.044228521350746912e-301 -5.096285644531250000e+03 9.431648321549600311e+00 1.043443950999989767e+01 2.350818237553794461e+02 -1.523735271022839122e-01
4.478945948216303215e-301 -5.095896972656250000e+03 8.906522900613820681e+00 8.508699409639504552e+00 5.577131276764804397e+02 -4.311609383191239431e-02
9.343202396780512448e-301 -5.095159179687500000e+03 9.749265644194792912e+00 1.245250297549939233e+01 2.211043435427030204e+02 -2.275148926354253476e-01
2.255386570552491722e-300 -5.094275390625000000e+03 1.228031977505996863e+01 2.219623495001199842e+01 1.670889960106481720e+00 7.443123920553329498e-02
7.577211148751824698e-300 -5.093061035156250000e+03 9.357870008268683648e+00 1.079721910773484339e+01 1.153062729522653029e+02 -2.139629459912519849e-01
1.073167341940400324e-299 -5.092710449218750000e+03 1.167017136523771725e+01 1.780379413174856396e+01 4.585674720657729075e+00 1.329732912521213173e-01
1.378522744073548904e-299 -5.092457519531250000e+03 9.337565706604017635e+00 9.887961539019205048e+00 3.730266790665798027e+01 -3.136417091975429727e-02
2.095657871046234393e-299 -5.092036132812500000e+03 1.168934768791594792e+01 3.061948367461915410e+01 8.661837858864909094e+02 1.489631258185140084e-01
4.855486562670154497e-299 -5.091193359375000000e+03 1.034309284106955573e+01 1.314529561396660284e+01 1.273834965166871669e+01 -1.497280057684857724e-01
6.137356280847092692e-299 -5.090956542968750000e+03 1.090028846733396684e+01 1.915513265807033605e+01 2.828079675370717894e+01 -1.993497402999873103e-01
7.259221465753850206e-299 -5.090786132812500000e+03 9.311840941222161661e+00 9.996344925852120866e+00 2.678369354460979679e+01 -9.947661526271556198e-02
1.304765114779518158e-298 -5.090197265625000000e+03 1.084173108399518703e+01 1.877571885648101002e+01 1.235223222071299887e+02 9.370215073223819857e-02
3.137336535402820616e-298 -5.089317382812500000e+03 9.321414653259749272e+00 9.632616717421148778e+00 1.345502259603182438e+01 -1.846628039344828665e-01
7.322415160479257234e-298 -5.088467285156250000e+03 1.189132853337410189e+01 1.482772446697520330e+01 1.162648483652575671e+00 -7.127671548423641923e-03
8.997121219707765042e-298 -5.088258789062500000e+03 1.012554445971930406e+01 1.354967754235802602e+01 2.100229978399390163e+01 -2.315300537759128474e-01
9.618698395710747963e-298 -5.088189453125000000e+03 9.218309672837271762e+00 9.405778748087364249e+00 3.372693552527013594e+01 -2.338903272047954118e-02
1.293588759670180211e-297 -5.087890625000000000e+03 9.789645648994136806e+00 1.264968585225771847e+01 2.351848694541888563e+02 -2.398371973461053130e-01
3.243859077976378076e-297 -5.086968750000000000e+03 1.139449067455381126e+01 2.487779749171059862e+01 3.383764733617826437e+01 -7.443829017563263761e-02
8.659067596343807808e-297 -5.085984375000000000e+03 8.796675574035528911e+00 8.843032002703484551e+00 1.763485179695266254e+02 -1.394874511521404514e-01
2.073974620717345279e-296 -5.085108398437500000e+03 9.342184421695451491e+00 1.057688458628941319e+01 9.049720797844329923e+01 -1.521355512916917618e-01
4.168760798553687207e-296 -5.084407714843750000e+03 1.086331951804127272e+01 1.981342608212290202e+01 5.094437852151966695e+01 -1.740049385188191522e-01
5.628379403098357642e-296 -5.084104980468750000e+03 9.085382916402075182e+00 9.481272946954540259e+00 1.068353001799862199e+02 -1.593718910769670316e-01
7.562043571822264817e-296 -5.083807128906250000e+03 1.038876908341482341e+01 1.271497221111064846e+01 1.203391353798025953e+01 7.022722727735608572e-02
5.177354751392537102e-295 -5.081880859375000000e+03 1.290148836552225120e+01 2.613142782654641394e+01 3.490322656334112206e-01 3.784909038238915002e-03
8.716346009677132167e-295 -5.081357421875000000e+03 9.865815159619170771e+00 1.292046041901213194e+01 9.388794044721603882e+01 -2.156671093152122687e-01
1.242365184523327578e-294 -5.081000488281250000e+03 1.141633427674129209e+01 1.850401865812461111e+01 4.510731625104616782e+00 -1.491048407290023192e-01
1.277936979443126722e-294 -5.080969726562500000e+03 1.255792256341403146e+01 2.017335551179991526e+01 3.458095645362500026e-01 -6.605633331387750218e-03
1.620057254753509343e-294 -5.080729980468750000e+03 1.251143759406428302e+01 2.530551259765633176e+01 6.180583741644292139e-01 -3.172167136918035979e-01
4.587737011786721545e-294 -5.079686523437500000e+03 1.107940299084103053e+01 2.241878514840416869e+01 4.464146470099904036e+02 -8.219689301965393824e-02
5.292882765558823119e-294 -5.079541015625000000e+03 1.219834901616263600e+01 1.550707062844995576e+01 3.556021850648383165e-01 -1.764169021089978528e-01
7.659155354238135227e-294 -5.079168945312500000e+03 1.242401719570345620e+01 1.592180581010911133e+01 1.186870957307458174e-01 -9.989996908331555403e-02
1.189065595168844218e-293 -5.078726562500000000e+03 1.128576790157780252e+01 2.224544379856563836e+01 2.332551583847509846e+02 2.624029064533162092e-01
1.492016150519682487e-293 -5.078497070312500000e+03 1.067176924531159088e+01 1.156371283033198694e+01 3.720973466874800017e+00 -4.395357704281854794e-02
4.884530856889644404e-293 -5.077308593750000000e+03 1.146348042447358573e+01 2.231073024813537486e+01 4.224487266283825875e+02 3.926994300788693160e-01
5.791510627058656973e-293 -5.077135742187500000e+03 1.205123215501788714e+01 2.031159353318967220e+01 1.348059341650325482e+00 -1.941457804095052531e-01
6.167485400542510627e-293 -5.077070312500000000e+03 8.870633488986397808e+00 8.878533783621088915e+00 4.422511212050513763e+01 -1.374375289020406399e-01
7.066967279729465605e-293 -5.076931640625000000e+03 1.266828540624548260e+01 2.274670043319035884e+01 1.091969276119168081e-01 -1.951268059866015925e-01
7.181113636574867997e-293 -5.076913085937500000e+03 1.144564235044743583e+01 2.354877923309511800e+01 1.485813775681358528e+01 -1.605934307908860603e-01
1.526799436103368551e-292 -5.076156250000000000e+03 1.296076036711342105e+01 4.315965175734920933e+01 3.041257407218330711e-01 -3.243160006879408641e-01
1.961229778483107431e-292 -5.075903320312500000e+03 1.281957364068006910e+01 4.162833141786659041e+01 4.509939650192061222e+00 4.055686368211413040e-01
2.507374590696069335e-291 -5.073352539062500000e+03 1.264577537375848415e+01 3.090895199916243996e+01 1.376061782138287670e+00 -1.518645671654321738e-01
5.543372210620997900e-291 -5.072556640625000000e+03 1.015680805933362763e+01 1.352496597888887386e+01 4.081189476380450287e+01 -3.359960724300536938e-02
6.407904521625194390e-291 -5.072409179687500000e+03 1.197895704224083957e+01 3.504878032747041061e+01 8.434624549855584519e+01 3.031051038266312503e-01
7.717397738556304796e-291 -5.072220703125000000e+03 1.279511410449464570e+01 5.047978946597487493e+01 2.564663456158537524e+00 -6.748185495441649806e-02
1.748350877895251091e-290 -5.071400390625000000e+03 1.153569872043259004e+01 2.295526026968417455e+01 1.506462185992974945e+01 -1.767415154809626188e-02
2.776342390584320716e-289 -5.068632812500000000e+03 1.211313925242639122e+01 1.470169720058487428e+01 3.292167889182509022e-01 -1.600508877132682528e-01
4.235102015658069412e-289 -5.068208007812500000e+03 8.817880779275782288e+00 8.954019048224122201e+00 4.104219747469991262e+02 -1.235200631194426357e-01
5.759982086369449639e-289 -5.067897949218750000e+03 1.289249906304680238e+01 3.022604408403357823e+01 1.145815160172459490e-01 -1.304661880970603427e-01
8.807897946327944962e-289 -5.067470703125000000e+03 1.174569523431044438e+01 1.321387797634545080e+01 8.507595685636786254e-01 -3.554055393631116999e-02
3.045594550599887759e-288 -5.066227539062500000e+03 1.154541854966661951e+01 2.890206682722370246e+01 4.648781633229062891e+02 6.179125721675848837e-02
8.595196955904538877e-288 -5.065187500000000000e+03 1.005590869469708970e+01 1.341158151913377239e+01 4.397647077128652313e+02 -1.624369379221324294e-01
3.341562051268570621e-287 -5.063827148437500000e+03 9.019200410519504274e+00 9.722679258565220195e+00 8.076651258788754149e+02 -1.713971726164382758e-01
4.659311402949722804e-287 -5.063492187500000000e+03 1.030627227003414070e+01 1.077746375336961826e+01 4.524187819676687816e+00 -8.905022124638017900e-02
8.615160706244446757e-287 -5.062875000000000000e+03 1.220893382611482103e+01 1.615415523587564195e+01 4.662401263602529711e-01 -1.625451417910626084e-01
9.818738577862903830e-287 -5.062741699218750000e+03 9.657606549602510526e+00 1.012227247423061982e+01 8.065673707265109016e+00 -1.721641257158688099e-01
1.023890425872861699e-286 -5.062697265625000000e+03 9.284652728136340016e+00 9.988062421027352755e+00 3.893914466088957624e+02 -2.871206645070722985e-02
1.453690089635598505e-286 -5.062344238281250000e+03 1.156154037694469316e+01 1.399206441933958622e+01 1.638740820581880975e+00 -7.429602043241256837e-02
2.774579901161392104e-286 -5.061695312500000000e+03 1.027736429919844063e+01 1.505170111631615448e+01 2.486862830193680338e+02 -2.213950202782859478e-01
2.816643219419663900e-286 -5.061677734375000000e+03 9.181780715406954840e+00 9.503399294056713131e+00 7.255791524617060873e+01 -4.377669840644093924e-02
2.908629916905356037e-286 -5.061643066406250000e+03 1.234642478463604753e+01 4.120454955953624676e+01 3.157027840970235744e+01 3.882182163494651839e-01
5.372865846265342853e-286 -5.061026855468750000e+03 9.347230588875161672e+00 1.014576736748325914e+01 2.227758404024770300e+02 -3.574328469312870737e-02
6.575953861215341308e-286 -5.060822265625000000e+03 1.052926384328049281e+01 1.570750414230787584e+01 1.098491577123456011e+02 8.758535064875383469e-02
5.738789017009817397e-285 -5.058653320312500000e+03 1.227786776081141795e+01 1.777585832806229860e+01 6.421566071281062937e-01 -3.255861486769706659e-03
5.837180095452520898e-285 -5.058633789062500000e+03 1.081966534593711415e+01 1.913064355392408800e+01 6.030124109402520105e+01 -4.871308234577531593e-02
1.314668057876657917e-284 -5.057819335937500000e+03 1.188071891870097829e+01 1.619291020307212747e+01 9.189164070396999007e-01 -2.493188983573908502e-01
1.319050204718678076e-284 -5.057813476562500000e+03 9.910175232853180916e+00 1.284960024784203370e+01 6.927084179610025672e+01 -2.211220321311415660e-01
1.814244908275410336e-284 -5.057492187500000000e+03 1.142528730290401384e+01 1.250881363902290033e+01 1.367320730045953558e+00 -2.434648011481321817e-02
1.904857568010948888e-284 -5.057440917968750000e+03 9.444812883145287330e+00 1.068904930809306997e+01 1.785379436380360971e+02 -9.294190616603170696e-02
5.792834290136265155e-284 -5.056326171875000000e+03 1.152259437914796791e+01 2.416689154234911641e+01 9.458863304792722602e+02 3.628645635835052730e-01
7.967566418447559767e-284 -5.056004882812500000e+03 1.160871871781481168e+01 2.741792341637773589e+01 2.239389616757870627e+01 3.085551674526954002e-03
8.239834595645437914e-284 -5.055968750000000000e+03 9.225342184454857986e+00 9.023055983795533308e+00 1.358134539985461053e+01 -9.508034683257671205e-02
1.558930876231372482e-283 -5.055328613281250000e+03 1.107670139122297392e+01 1.219128613566146058e+01 1.685328794215138704e+00 -1.589207626252497896e-01
7.931666272764488863e-283 -5.053699218750000000e+03 1.265237337692086861e+01 5.166490883475015750e+01 1.096795960438711681e+01 1.889180394311438249e-01
9.962223012052005022e-283 -5.053468750000000000e+03 1.256825598465347404e+01 2.048798610443405011e+01 1.167374138769210756e-01 -2.521392162051956376e-01
2.050929032564635988e-282 -5.052744140625000000e+03 1.230887661900603369e+01 4.067733402912895713e+01 3.927919512433778237e+01 3.939718913915983833e-01
2.548456276376752379e-282 -5.052524414062500000e+03 1.069161691619236088e+01 1.809384932245328770e+01 4.599795608178894213e+02 -1.805540809299497340e-01
1.627127789174133989e-281 -5.050667968750000000e+03 1.283626100907969558e+01 3.065124235632741190e+01 4.090688135571027839e-01 -3.002205999647777901e-02
1.656641789462783441e-281 -5.050647460937500000e+03 1.173659762520564698e+01 2.385621723117578696e+01 2.607025824480496823e+01 4.346566683071468873e-01
2.293083934993431204e-281 -5.050319824218750000e+03 1.261310442355137340e+01 2.384284970897742184e+01 4.667349466161343496e-01 -2.289677446919418102e-01
9.954941763429186560e-281 -5.048849121093750000e+03 1.115157179913945917e+01 2.343908933834771346e+01 9.957791900299859833e+01 -4.426511635096019859e-02
1.298252014186165809e-280 -5.048581054687500000e+03 1.171642152497945943e+01 2.622624572407711341e+01 6.513052683913505803e+01 4.514245759309263306e-01
1.448881380725330349e-280 -5.048468750000000000e+03 1.023072534893093888e+01 1.047425032888069829e+01 4.292973685913017867e+00 -4.107905934192856989e-02
1.457264331936501929e-280 -5.048460449218750000e+03 1.215239730138227792e+01 2.049388201318576819e+01 1.736566032446967167e+00 5.329167745261287337e-02
2.853353517929468462e-279 -5.045483398437500000e+03 1.162661813028258884e+01 1.605301286042698194e+01 2.152314236583533269e+00 -1.801747811610354688e-03
3.540348075345962020e-279 -5.045265136718750000e+03 1.179676258904585495e+01 2.368176025724581280e+01 1.775808512932871253e+01 3.293142700126594491e-01
6.904017988949950098e-279 -5.044594726562500000e+03 1.080493590053523612e+01 1.674632978269473682e+01 3.545404856369419804e+02 2.482621633091501856e-01
6.937185415577075245e-279 -5.044587402343750000e+03 1.146992315564931353e+01 2.303068750350169225e+01 1.410734254108873245e+02 2.888875894485725127e-01
7.052678372876618206e-279 -5.044568359375000000e+03 9.913166287574281199e+00 1.296994443639622219e+01 3.507495711189780536e+02 -2.141992850418867889e-01
3.365984209762404296e-278 -5.043002929687500000e+03 9.526758128338773446e+00 1.066728382498169658e+01 6.914243171636159104e+02 -4.813626868253262359e-02
5.253752931601540383e-278 -5.042555175781250000e+03 1.235771358236207540e+01 1.599122758368286590e+01 2.544117451656264239e-01 -1.040308811159627034e-01
6.848222604225775860e-278 -5.042287597656250000e+03 1.155622511943232134e+01 2.310854754431378666e+01 6.688599280621470200e+01 4.805954574862156825e-01
8.630860564838745004e-278 -5.042053710937500000e+03 8.982616442401383239e+00 9.115231925060260920e+00 1.048814271368386102e+02 -9.532695202220331510e-02
9.712542010894684694e-278 -5.041933105468750000e+03 1.004681269333109661e+01 1.360407074422963447e+01 1.235295370532522412e+02 -2.202271982066026368e-01
1.496845503919424825e-277 -5.041498046875000000e+03 1.031712364955375172e+01 1.442770706906310885e+01 4.194169313188160686e+02 -5.315866212431208382e-02
1.573909459436897479e-277 -5.041445312500000000e+03 1.196342582379104336e+01 3.386509958715178215e+01 2.546451109865387963e+01 1.376944097423651314e-01
4.012873397434847626e-277 -5.040506835937500000e+03 9.536607980911371740e+00 1.129194952806387242e+01 9.596215211348534524e+01 -1.930883975325272672e-01
7.262172468125600176e-277 -5.039911132812500000e+03 1.172610977510086272e+01 2.371857955320804123e+01 1.248634886784697962e+01 7.502075048870526786e-02
2.133236710127971300e-276 -5.038831054687500000e+03 1.007967996620043749e+01 1.364046023735101443e+01 5.866099037763947308e+02 -1.770651437432402275e-01
3.804419626374834107e-276 -5.038250000000000000e+03 1.144416063800700023e+01 2.399977685066536637e+01 4.569093255876907733e+02 3.068594371249275810e-01
6.764963085401791138e-276 -5.037671875000000000e+03 1.275498951213958954e+01 2.681816280480861181e+01 3.639135936483381961e-01 -2.304064680567785572e-01
7.190075855634367385e-276 -5.037608398437500000e+03 1.056037933911546389e+01 1.414436645954174310e+01 1.168852081251391084e+01 -1.210403768871159969e-03
9.889357102962359717e-276 -5.037287109375000000e+03 1.102492603505284308e+01 2.139078864985266648e+01 3.455365507932162359e+02 4.568498682372101882e-02
1.490244285400339039e-275 -5.036874511718750000e+03 1.077766731730351601e+01 1.510635188061707268e+01 1.925820310549960368e+01 1.548549283312148361e-01
8.812697393348310308e-275 -5.035094726562500000e+03 1.259913995055492464e+01 4.580771058209763424e+01 7.025120923858350963e+00 6.061230252189098167e-02
8.928843878043689819e-275 -5.035079101562500000e+03 1.159267087592768419e+01 2.964030515221783801e+01 8.786703334650317743e+01 8.631841919536409335e-02
2.030717000682110454e-274 -5.034254882812500000e+03 1.077592419140752078e+01 1.222669803068803951e+01 2.835065105352477133e+00 -1.554598847979673515e-01
2.856529102876064420e-274 -5.033911132812500000e+03 1.292378241653112525e+01 5.030029808413772940e+01 9.987505871786030998e-01 -2.307818295260144481e-01
4.436859186111751695e-274 -5.033468261718750000e+03 1.264899695690181147e+01 4.235848549417247000e+01 2.880414194674606687e+00 -6.899955976546667813e-02
4.860615568323746879e-274 -5.033374511718750000e+03 1.062840839052793385e+01 1.103711731760510162e+01 2.941643830643294599e+00 -4.093354704818086276e-02
5.972284623602995325e-274 -5.033166015625000000e+03 9.887386777989210174e+00 1.256239007502563254e+01 4.333009054052664766e+01 -1.379251946262014528e-01
6.191467356812780771e-274 -5.033127441406250000e+03 9.843035258172260882e+00 1.092036063093318710e+01 2.054224412096583663e+01 2.269571574073125930e-02
8.603623352449786810e-274 -5.032795898437500000e+03 1.118917994970616370e+01 1.272954063560096039e+01 1.744695398482618121e+00 -1.722661121619299962e-01
1.053528304507464233e-273 -5.032590820312500000e+03 1.277806801458035224e+01 3.992664000870819763e+01 2.934573777152106988e+00 7.745162021699547594e-02
1.153022335741065135e-273 -5.032498046875000000e+03 1.023793584314683791e+01 1.201879858805172496e+01 1.005674198446912904e+01 -8.872807678021565891e-02
2.010631229663762279e-273 -5.031939453125000000e+03 1.062876542991028650e+01 1.560816140843851763e+01 3.111568178799606699e+02 1.917952593663034833e-01
2.606801792390971288e-273 -5.031677246093750000e+03 1.269246865741895292e+01 2.377208177431037939e+01 1.541153776964876987e-01 -1.756286186088082957e-01
5.145948185854368511e-273 -5.030994628906250000e+03 1.206458180982039607e+01 2.387111612627501600e+01 5.463142905033718577e+00 1.036645129266267062e-01
7.604532154476067209e-273 -5.030601562500000000e+03 9.617233622518069680e+00 1.040787187224447052e+01 1.699469967001513382e+01 -1.088483207366581773e-01
8.872450631870230036e-273 -5.030444824218750000e+03 9.808199907600560152e+00 1.139163840079791079e+01 1.391811514476612999e+01 -1.579297184628165596e-01
1.141926918966073805e-272 -5.030189941406250000e+03 1.006678466005334016e+01 1.324870635201864921e+01 6.897407937752352325e+01 -5.126707813819786352e-02
1.643592982565276389e-272 -5.029823242187500000e+03 9.395412196494174140e+00 1.011054704575195196e+01 2.230595772756008728e+02 -8.338104272523594318e-02
2.540450237415976297e-272 -5.029385253906250000e+03 1.140910168354665011e+01 2.422171001696812453e+01 5.143165606979150084e+01 1.773811471870403444e-01
6.189634789206324465e-272 -5.028492187500000000e+03 1.004561357029047208e+01 1.249774061419713433e+01 5.377870172147938774e+02 7.211357492303260841e-02
6.295755582328100844e-272 -5.028472656250000000e+03 9.789585074925346575e+00 1.209480549736442789e+01 5.751564657868375008e+01 -1.119032623364240031e-01
2.830966932879155735e-271 -5.026966796875000000e+03 1.169315840086247071e+01 3.108922070603725629e+01 6.794724257964087144e+01 9.651396896845598761e-02
3.301367181583385316e-271 -5.026810546875000000e+03 1.037349330066345665e+01 1.322821430897486472e+01 1.604728326022628337e+01 -6.017313022134906930e-02
4.011120623682587674e-271 -5.026613281250000000e+03 9.727902827673835517e+00 1.186753636191628303e+01 1.626565304593706855e+02 -9.978687481020509509e-02
5.966153163498363072e-270 -5.023911132812500000e+03 9.917004378848481849e+00 1.224260559754794642e+01 2.046652741562225586e+01 -1.485629687866274473e-01
7.478904603806956882e-270 -5.023682617187500000e+03 1.214088455324702664e+01 1.888966385873815668e+01 7.831997414082992881e-01 -2.335469362594979614e-01
8.867618356962812787e-270 -5.023509765625000000e+03 1.271770331744844640e+01 2.704256686537288346e+01 1.198966006480970625e+00 1.021451016974581627e-01
1.532048796845977782e-269 -5.022960449218750000e+03 1.022538483019355837e+01 1.286134473328735695e+01 4.558687785960975134e+02 9.596156490236973369e-02
2.760832190903497339e-268 -5.020066406250000000e+03 1.007436570622437877e+01 1.306420106219881561e+01 1.438360387000884089e+02 -1.200205996127534647e-01
5.979823976463834388e-268 -5.019291015625000000e+03 1.018767565757863558e+01 1.435191015148474669e+01 5.852102024000684111e+01 -2.031786307524603430e-01
6.377358719539551879e-268 -5.019224121093750000e+03 1.253368315253697318e+01 1.853585120447888812e+01 1.018594745370199756e-01 -1.844580576106320535e-01
1.096442527522053711e-267 -5.018679687500000000e+03 1.282886573116448758e+01 2.643653694966730683e+01 1.367458835143856577e-01 -8.563410410850647025e-02
2.103991179159763213e-267 -5.018025390625000000e+03 1.160838071878221278e+01 2.345551789601981341e+01 8.642213300694942646e+00 -1.687412123093459115e-01
3.398173395471151043e-267 -5.017543457031250000e+03 1.247444423034602856e+01 2.003327739883162906e+01 8.096750564847535747e-01 3.695833487892929980e-02
5.046301626571806212e-267 -5.017145507812500000e+03 1.259244681805206412e+01 2.868658464267148034e+01 8.261568160252844573e-01 -2.818734986341988602e-01
1.048056317731962797e-266 -5.016412109375000000e+03 1.232588622722170868e+01 3.751326247554001725e+01 1.128710708877087932e+01 9.614317443274256192e-02
1.087581537769571439e-266 -5.016372558593750000e+03 1.120829492395542637e+01 2.373701626371080309e+01 2.742552671108559252e+02 5.973320390865755058e-02
2.004098520839959067e-266 -5.015758789062500000e+03 1.091287382471729828e+01 1.938845194762479451e+01 9.333622588523232935e+02 -3.802322634729371487e-02
1.883707045504157524e-265 -5.013515625000000000e+03 1.261373105929255090e+01 1.878966918482790049e+01 1.023310307861794582e-01 -7.986493291717655651e-02
2.013845261625627705e-265 -5.013446289062500000e+03 9.538238656105923141e+00 1.149155628765719683e+01 6.854377277754201714e+02 -1.281675235721899675e-01
2.679419728618044079e-265 -5.013158203125000000e+03 1.161069245918258375e+01 1.614713786598678169e+01 1.703200206406135564e+00 -2.109210853026981525e-01
3.284200665910042609e-265 -5.012952148437500000e+03 1.042992440629642203e+01 1.539864937632173536e+01 2.878023693795496740e+01 -1.499940509578339132e-01
3.414720191469513193e-265 -5.012910644531250000e+03 1.234889706727471648e+01 1.945005393532924742e+01 1.085640995797455099e+00 4.751047551749820741e-02
5.249753359979363725e-265 -5.012478027343750000e+03 9.365590779041951919e+00 1.057335755629762630e+01 5.526176223858116145e+02 -1.382823247726072680e-01
1.317093795304147679e-264 -5.011555664062500000e+03 1.138785351882010666e+01 2.628401135728075744e+01 3.065583571867720138e+02 2.695492984124125968e-02
1.693508213984206715e-264 -5.011301757812500000e+03 9.929272064317121504e+00 1.288620145406445872e+01 2.218977502188382971e+02 -1.382899052120452055e-01
2.154554432896383860e-263 -5.008755859375000000e+03 1.027350997040132441e+01 1.224478913933706536e+01 1.402975233463220306e+01 3.699254021118036917e-02
2.246752613253401634e-263 -5.008711425781250000e+03 1.201005907372718440e+01 1.540389511744916717e+01 7.401549920663090809e-01 -1.297401241802886851e-01
2.513560663330077001e-263 -5.008596679687500000e+03 1.144836850073859047e+01 2.246391179926418502e+01 5.929014836524770544e+02 3.418687800813566824e-01
6.554200837399370217e-263 -5.007635742187500000e+03 1.227631592664853954e+01 1.766116748821321636e+01 7.187304900397862850e-01 1.604183359204025550e-02
7.208283117177783644e-263 -5.007538085937500000e+03 1.090597500788823204e+01 2.054802014278633848e+01 1.837932823104728470e+02 -1.013656583572002390e-01
8.219326033539521325e-263 -5.007404296875000000e+03 1.291002613405917465e+01 3.178948907140318525e+01 1.316886498512851167e-01 -1.504125612236588694e-01
4.107027788528935602e-262 -5.005792968750000000e+03 1.159257997906088455e+01 2.527525217281652914e+01 8.413904162636320905e+01 3.432884274400316293e-01
5.350862694785775390e-262 -5.005525878906250000e+03 1.005324219084533688e+01 1.238627429917515599e+01 1.821903622509858778e+01 -6.013074819392238979e-02
1.128810584411333588e-261 -5.004776855468750000e+03 1.251414817010346070e+01 2.756658058447233017e+01 1.048936912053661352e+00 -2.621504209113139083e-01
2.885074784283994616e-261 -5.003835937500000000e+03 1.294196201535689639e+01 3.213571095506453190e+01 4.572507641108412013e-01 -8.912808639795999355e-02
5.639924835131869615e-261 -5.003163085937500000e+03 1.037106509637227703e+01 1.402099918121598598e+01 1.379995931605165715e+01 -1.923964217639868579e-01
5.675326843330570553e-261 -5.003154296875000000e+03 1.182775425157566929e+01 2.972326724223984584e+01 3.327908349542899487e+02 4.316275012928638688e-01
1.000835984674531035e-260 -5.002584472656250000e+03 1.288919177504668667e+01 4.090440663047886716e+01 5.381677691055419821e-01 -2.470050872948341691e-01
3.491240491895134707e-260 -5.001332519531250000e+03 1.190953106225248526e+01 2.273230923050788377e+01 3.303633215758186470e+00 -2.197427579009483267e-01
3.778278331601370393e-260 -5.001250976562500000e+03 1.208744789912339890e+01 1.664776698783603237e+01 6.112333525458413241e-01 -1.926384186563896428e-01
3.911207568932072748e-260 -5.001213867187500000e+03 1.114510739221048041e+01 1.890827223185309336e+01 6.281848365785666033e+01 2.901797513198456357e-01
4.477253652276149847e-260 -5.001076171875000000e+03 1.246344063945406688e+01 3.888088517481889284e+01 1.285096277268297094e+01 2.711392608650995406e-01
4.583015076073254382e-260 -5.001050292968750000e+03 1.195613188193445353e+01 1.915963426857909724e+01 1.637717080743100961e+00 -2.259363225033981237e-01
1.034724168952557022e-259 -5.000233398437500000e+03 1.290907914428089853e+01 2.767144857077281728e+01 2.864930151228686772e-01 -8.478376701151857375e-02
1.412102607598975392e-259 -4.999919921875000000e+03 1.097481223216833612e+01 1.375692505528343190e+01 3.254210069696941598e+00 -1.738991711439261678e-01
2.104157914822906634e-259 -4.999518554687500000e+03 1.171913779667684707e+01 1.696628900140477114e+01 2.481545443444959087e+00 -7.803061335232186480e-02
4.679267186384933095e-259 -4.998716796875000000e+03 1.262442131481250840e+01 3.959310820230277272e+01 2.387410488724844626e+00 -1.598050457552684378e-01
8.207620015868253694e-259 -4.998152343750000000e+03 1.194672542865955123e+01 3.505804154720485855e+01 2.096208963441088144e+02 2.655530271945201193e-01
8.311732460779197562e-259 -4.998137207031250000e+03 1.152757620927778781e+01 2.541850231153185646e+01 5.829717947397658406e+01 2.396247351828013628e-01
8.570615459459895119e-259 -4.998104003906250000e+03 1.157749655695579527e+01 2.902315423597437416e+01 9.555889644221578294e+01 7.193324645253484917e-02
1.372804351493167170e-258 -4.997630371093750000e+03 1.256328641214893160e+01 1.999752972191279099e+01 1.585656448740217772e-01 -2.195468913752041118e-01
1.392256116144622923e-258 -4.997613769531250000e+03 1.005477024153530863e+01 1.225833430355575615e+01 7.043405343419661335e+01 4.638919931676710462e-02
2.802585344255460053e-258 -4.996911621093750000e+03 1.221439910653158201e+01 1.952722829213730193e+01 1.102552346053579990e+00 -1.514387505290044622e-01
3.006463854823012423e-258 -4.996838867187500000e+03 1.091160982856360384e+01 1.599985368274676212e+01 1.422923195543880936e+01 1.483077541565425150e-02
9.502484170089206437e-258 -4.995685546875000000e+03 1.053805451813573413e+01 1.420853216621525839e+01 9.415712961178561713e+00 -1.618529927684209113e-01
1.919381355992884759e-257 -4.994979980468750000e+03 1.080608007296588191e+01 1.670149565580152640e+01 1.448830713423734196e+01 -1.781862405325500553e-01
3.461688356565178553e-257 -4.994387695312500000e+03 1.237320238887943624e+01 2.055062795237166995e+01 1.200989521683015981e+00 8.492999154781122328e-02
